submission_date,state,tot_cases,new_case,tot_death,new_death
2022-01-08,WV,"355,872","4,184","5,421",0
2021-07-04,UT,"416,684",287,"2,380",1
2022-02-02,SD,"228,938",769,"2,665",5
2020-08-25,GA,"267,034","2,494","5,262",106
2020-06-12,PR,"1,553",12,135,1
2021-10-15,PA,"1,502,124","5,725","30,418",82
2021-12-13,PR,"189,701",183,"3,276",0
2020-10-13,OK,"109,718","1,426","1,568",16
2020-03-13,CO,53,11,0,0
2022-07-27,UT,"1,004,426",0,"4,884",0
2021-05-04,PA,"1,167,734","3,220","26,334",58
2020-10-28,NY,"240,130","1,194","9,239",13
2022-01-09,AS,11,0,0,0
2022-08-26,OH,"3,049,546",0,"39,406",0
2020-03-18,OH,88,21,0,0
2020-04-03,CO,"4,189",450,111,14
2021-09-16,SD,"139,412",552,"2,096",3
2022-09-21,MA,"2,030,335",0,"21,588",0
2022-06-27,TX,"7,062,949","8,025","87,064",10
2022-08-02,PW,"5,308",0,6,0
2020-11-10,IA,"161,803","3,899","1,874",24
2022-04-10,PR,"487,123","1,278","4,177",1
2021-10-26,IA,"483,409","2,202","6,848",0
2021-08-19,TX,"3,393,841","13,517","53,564",194
2020-11-28,NYC,"317,076","1,186","24,002",8
2020-02-01,HI,0,0,0,0
2022-01-10,NM,"378,363","9,250","6,020",37
2022-05-01,AS,"5,854",32,26,0
2021-09-20,GA,"1,536,467","3,785","24,772",67
2022-03-11,NYC,"2,285,511",0,"39,927",0
2020-10-30,GU,"4,628",0,79,0
2020-04-14,TN,"5,605",216,109,8
2021-03-30,AK,"60,379",86,339,1
2021-12-28,AS,11,0,0,0
2020-12-30,IN,"505,218","4,747","8,133",109
2022-03-21,KS,"769,333",115,"8,150",4
2022-06-17,FL,"6,356,659","10,874","75,723",55
2022-06-05,ND,"245,476",0,"2,283",0
2022-06-17,IA,"789,944","1,298","9,615",0
2021-11-13,AS,4,0,0,0
2021-02-23,AK,"55,623",57,322,2
2020-12-16,HI,"19,281",104,276,4
2022-09-17,OH,"3,117,109",0,"39,675",0
2021-02-06,RMI,4,0,0,0
2022-02-11,WA,"1,375,061","4,090","11,316",122
2022-03-11,WA,"1,437,841","1,498","12,183",50
2020-03-07,NM,0,0,0,0
2021-08-23,MA,"747,153","1,142","18,179",2
2022-01-16,RMI,7,0,0,0
2022-02-11,GA,"2,434,131","4,292","34,076",117
2020-04-21,GU,136,0,5,0
2021-10-03,SD,"145,716",121,"2,155",5
2021-09-11,TN,"1,137,311","15,052","13,949",59
2022-07-04,NYC,"2,615,407","2,704","40,785",6
2020-12-23,NY,"487,062","7,564","11,812",133
2021-01-31,WA,"311,925","1,678","4,285",1
2021-12-15,FL,"3,760,811","8,065","62,663",21
2022-02-25,MS,"789,056",577,"12,008",24
2021-05-13,RMI,4,0,0,0
2021-07-26,PA,"1,226,077",413,"27,827",0
2020-03-13,AS,0,0,0,0
2022-04-23,SD,"237,535",0,"2,901",0
2020-09-18,RMI,0,0,0,0
2021-12-14,IN,"1,166,283","3,999","18,176",92
2022-05-02,IA,"764,451",669,"9,529",0
2021-12-16,AS,10,0,0,0
2021-11-21,WA,"764,281",883,"9,110",0
2020-02-10,NYC,0,0,0,0
2021-07-25,HI,"39,000",259,526,2
2022-09-06,MA,"2,013,992",0,"21,463",0
2022-01-17,CO,"1,215,361","9,485","10,659",43
2020-12-22,NY,"479,498","6,260","11,679",120
2022-06-18,IA,"789,944",0,"9,615",0
2022-04-17,AK,"241,959",0,"1,202",0
2022-02-09,PA,"2,708,830","5,422","41,897",116
2021-11-11,MS,"507,775",0,"10,182",0
2020-07-30,GA,"186,426","4,183","3,671",29
2020-01-25,OH,0,0,0,0
2022-05-03,PW,"4,690",80,6,0
2022-03-27,MA,"1,692,177",0,"20,072",0
2020-09-02,AK,"5,390",65,53,1
2020-11-07,PW,0,0,0,0
2020-09-26,MP,69,0,2,0
2020-06-23,NY,"176,029",282,"8,627",14
2022-06-10,KS,"793,833",0,"8,946",0
2022-09-16,PR,"946,966","1,133","5,066",3
2020-12-23,RMI,4,0,0,0
2021-04-20,AS,0,0,0,0
2021-03-19,AR,"328,273",228,"5,529",14
2022-09-27,IN,"1,920,530",0,"24,674",0
2020-11-19,ND,"70,016","1,404",818,23
2022-05-27,PA,"2,917,047","3,807","45,184",15
2021-08-17,AR,"422,866","2,203","6,539",41
2020-02-27,ND,0,0,0,0
2020-03-06,MS,20,12,2,1
2021-03-28,ND,"102,639",56,"1,466",0
2022-03-16,GA,"2,480,368","1,382","36,367",73
2020-12-11,PR,"64,696",754,"1,259",10
2021-06-06,PR,"140,295",68,"2,507",1
2021-08-13,PW,2,0,0,0
2021-03-20,FL,"1,969,311","3,968","33,545",53
2021-04-26,KS,"307,865",165,"4,970",2
2020-12-24,MP,118,0,2,0
2021-09-12,KS,"389,070",959,"5,770",2
2021-03-18,SD,"115,203",237,"1,919",4
2020-06-30,AL,"38,389",882,"1,344",23
2021-06-30,TX,"2,988,457","1,610","51,462",13
2022-04-23,HI,"238,763",0,"1,395",0
2021-12-16,HI,"87,241",384,"1,054",2
2020-09-09,KS,"47,410",496,495,10
2022-03-03,CO,"1,408,074",758,"11,809",8
2022-01-23,AK,"188,612",0,"1,018",0
2020-03-21,OH,247,78,3,2
2021-07-15,PW,2,0,0,0
2021-10-14,CO,"706,115","2,895","7,840",12
2020-11-13,AR,"130,318","2,312","2,148",4
2020-05-07,RMI,0,0,0,0
2021-09-27,AL,"787,799","2,005","15,179",51
2022-02-14,UT,"914,028","3,128","4,300",39
2021-09-08,MS,"458,420","3,138","8,870",59
2020-03-12,AL,4,1,1,0
2020-09-21,IN,"112,027",522,"3,494",7
2020-02-26,KS,0,0,0,0
2022-10-07,TN,"2,345,067","1,060","27,942",32
2021-09-21,MP,265,0,2,0
2022-01-02,PA,"2,077,224","17,611","36,715",1
2022-08-31,SD,"257,547","1,292","2,993",9
2020-02-10,HI,0,0,0,0
2022-07-19,RMI,58,9,0,0
2022-01-14,MA,"1,426,283","14,670","20,939",67
2020-07-18,KS,"21,965",0,299,0
2022-03-24,TN,"2,016,208",318,"25,513",31
2020-11-08,CO,"137,392","3,499","2,394",5
2021-11-24,SD,"164,292",571,"2,320",2
2020-10-08,SD,"26,441",535,274,14
2021-07-17,OH,"1,116,808",486,"20,437",0
2021-12-16,FL,"3,771,159","10,348","62,684",21
2020-11-12,UT,"143,639","3,919",687,9
2020-05-11,MP,16,0,2,0
2022-04-25,NY,"2,753,769","3,239","27,413",8
2022-06-21,AL,"1,341,890","2,045","19,791",2
2021-08-03,CO,"579,938",793,"6,957",1
2020-12-27,MA,"352,736","3,134","12,317",63
2021-04-24,HI,"32,165",99,475,1
2020-05-21,OK,"6,515",86,328,2
2021-05-13,FL,"2,246,439","3,534","36,383",50
2020-02-03,WA,1,0,0,0
2022-03-04,FL,"5,816,435","1,740","72,836",80
2021-12-04,RMI,4,0,0,0
2020-12-27,TN,"554,263","4,881","6,443",7
2022-05-15,SD,"238,635",0,"2,917",0
2020-02-24,FL,0,0,0,0
2022-08-02,KS,"834,820",0,"8,971",0
2021-07-26,ND,"111,331",104,"1,538",0
2022-05-29,WV,"513,953",0,"6,945",0
2020-12-24,GA,"618,576","10,286","10,582",63
2022-08-26,PR,"915,251","2,466","4,940",10
2020-10-04,AS,0,0,0,0
2020-09-21,GU,"2,147",73,35,4
2021-05-02,AK,"65,587",89,341,0
2021-10-11,AK,"119,102",913,574,2
2021-02-26,ND,"99,780",69,"1,445",3
2020-09-04,UT,"54,646",585,420,4
2020-01-31,CO,0,0,0,0
2020-01-22,IN,0,0,0,0
2021-04-06,GA,"1,066,671","1,474","19,238",26
2020-10-20,RMI,0,0,0,0
2022-01-15,IA,"645,410",0,"8,201",0
2021-04-20,WA,"387,377","1,180","5,407",13
2022-08-22,WA,"1,773,723",776,"13,935",15
2020-11-08,PA,"237,972","3,163","9,020",5
2022-01-26,WV,"429,016","4,003","5,674",24
2022-01-11,OH,"2,226,881","19,611","30,435",363
2021-08-22,WA,"533,830","2,863","6,374",9
2021-11-25,IA,"520,318",0,"7,354",0
2022-07-08,CO,"1,564,965","2,888","12,839",14
2021-10-31,AL,"828,160",229,"16,156",10
2020-07-17,FL,"331,329","10,137","5,955",192
2020-11-01,AR,"113,057",867,"1,958",33
2021-03-14,IN,"673,661",708,"12,826",10
2020-07-23,KS,"24,104",0,308,0
2022-04-06,KS,"770,275",0,"8,397",0
2021-06-23,WA,"448,132",800,"5,889",46
2020-10-23,OK,"122,654","1,656","1,768",25
2022-08-17,MS,"897,715","1,415","12,750",17
2021-05-03,MS,"313,545",282,"7,328",8
2021-12-27,AK,"150,643",828,945,0
2022-09-29,GA,"2,905,400",0,"40,281",0
2020-11-07,MS,"129,157",768,"3,817",19
2021-12-25,PR,"225,282","17,254","3,291",3
2021-08-28,SD,"130,929",153,"2,063",1
2020-09-28,FL,"689,610","3,175","16,218",50
2022-04-02,CO,"1,419,819",432,"11,977",0
2021-11-17,FL,"3,699,684","2,073","61,992",32
2021-10-30,AL,"827,931",355,"16,146",13
2020-03-15,PA,65,13,0,0
2022-01-13,GA,"2,093,376","24,310","31,875",74
2022-08-10,TX,"7,555,543","11,896","88,021",39
2021-03-11,SD,"114,163",201,"1,905",1
2022-06-07,MS,"812,502",669,"12,477",6
2021-11-09,MS,"507,476",360,"10,178",25
2020-06-16,NM,"9,933",88,433,6
2022-01-17,WV,"390,788","3,673","5,535",19
2021-02-11,OH,"931,437","2,806","12,577",721
2021-07-12,WV,"164,625",56,"2,910",2
2021-07-04,MA,"710,282",72,"18,000",1
2022-10-13,IA,"859,632",0,"10,125",0
2021-02-16,PW,0,0,0,0
2020-05-04,HI,614,3,17,0
2021-12-18,UT,"617,697",0,"3,704",0
2022-06-22,AS,"6,342",0,31,0
2020-12-07,AK,"36,696",555,233,3
2021-10-28,AL,"827,018",621,"16,125",16
2021-09-05,IA,"413,713","1,068","6,307",0
2020-05-01,CO,"16,319",460,820,43
2022-09-16,PA,"3,220,317",0,"46,970",0
2020-06-19,AS,0,0,0,0
2020-11-23,AR,"146,190","1,017","2,387",30
2022-03-05,AR,"822,202",0,"10,681",0
2020-12-21,PA,"571,650","7,759","13,981",57
2021-01-09,AR,"251,746","2,886","4,010",44
2020-10-26,TN,"245,780","3,070","3,131",31
2021-01-14,GA,"791,324","9,036","11,975",172
2020-09-16,WV,"13,196",220,290,10
2022-10-17,PW,"5,490",0,7,0
2022-09-27,FL,"7,116,027","1,941","81,673",32
2020-05-12,SD,"3,663",49,39,5
2022-07-24,OH,"2,918,366",0,"38,981",0
2020-08-17,AS,0,0,0,0
2020-02-10,PR,0,0,0,0
2021-03-17,RMI,4,0,0,0
2021-03-01,MP,143,0,2,0
2020-02-09,IN,0,0,0,0
2021-12-22,AK,"149,815",224,945,4
2021-02-13,KS,"286,102",0,"4,364",0
2022-04-11,KS,"770,977",0,"8,501",0
2021-11-08,AS,4,0,0,0
2021-06-16,RMI,4,0,0,0
2021-12-18,RMI,4,0,0,0
2022-09-19,AL,"1,515,981","1,231","20,458",5
2021-11-26,TX,"4,305,679",635,"72,381",0
2020-10-30,AK,"14,931",397,116,4
2022-01-11,OK,"775,169","5,507","11,740",90
2020-02-25,KS,0,0,0,0
2021-03-12,KS,"297,748",519,"4,824",-27
2022-02-19,TN,"1,990,229","2,767","23,970",26
2020-04-06,AR,915,62,16,0
2020-06-28,ND,"3,495",37,79,1
2022-02-06,TX,"6,369,286","18,058","79,412",43
2022-08-12,MP,"12,866",0,39,0
2021-02-25,AK,"55,950",150,322,0
2021-05-22,AL,"541,323",189,"11,365",5
2020-02-23,SD,0,0,0,0
2021-11-01,GA,"1,636,325","2,232","29,174",109
2021-09-24,PW,7,0,0,0
2020-12-20,MP,116,1,2,0
2020-06-07,GA,"50,650",524,"2,180",20
2020-03-19,RMI,0,0,0,0
2020-05-03,IA,"9,169",528,184,9
2020-03-27,RMI,0,0,0,0
2022-04-20,AS,"5,663",0,21,0
2022-07-17,GU,"53,865",264,376,0
2020-08-12,MS,"73,809",717,"2,519",19
2022-06-19,NYC,"2,563,613","8,354","40,638",4
2021-02-10,OH,"928,631","3,281","11,856",63
2020-04-17,IA,"2,332",191,64,4
2020-07-12,WV,"4,244",98,96,0
2020-06-26,TX,"137,624","5,707","2,904",72
2022-03-22,NYC,"2,296,905","1,603","40,046",15
2020-05-05,KS,"5,458",213,137,1
2022-06-02,WV,"517,249",696,"6,971",9
2020-08-13,WV,"8,151",143,153,0
2021-12-03,AS,10,0,0,0
2021-03-16,PR,"104,675",68,"2,071",2
2021-12-23,AL,"864,927","2,578","16,658",10
2020-10-04,MA,"134,947",644,"9,543",15
2021-05-25,GA,"1,120,923",651,"20,699",38
2020-03-31,TX,"3,266",392,101,12
2021-02-06,CO,"414,759","1,357","5,721",17
2020-11-14,AK,"22,231",755,155,7
2021-08-12,IA,"388,248",975,"6,210",0
2022-06-28,OH,"2,831,228",0,"38,778",0
2021-07-24,UT,"427,552",567,"2,429",2
2021-07-30,UT,"432,467","1,211","2,451",1
2020-07-11,MA,"105,457",167,"8,334",11
2020-08-31,GA,"280,769","1,720","5,633",29
2022-05-18,HI,"258,781","7,022","1,434",12
2020-05-10,MS,"10,979",198,736,8
2020-08-10,UT,"45,006",292,347,10
2020-07-05,KS,"15,919",0,277,0
2020-12-12,UT,"231,821","3,692","1,038",13
2021-06-04,SD,"124,261",19,"2,022",2
2022-07-27,MA,"1,955,844",0,"21,127",0
2022-07-26,NM,"587,656",945,"8,207",11
2021-07-24,RMI,4,0,0,0
2020-09-04,IN,"97,884","1,030","3,331",18
2021-12-28,NM,"346,461",798,"5,796",22
2021-08-17,GU,"9,118",37,144,0
2020-10-10,PA,"177,140","1,744","8,308",0
2020-09-24,MA,"128,993",481,"9,383",13
2020-10-19,ND,"33,666","1,029",412,4
2020-07-08,AR,"25,246",734,305,4
2021-03-27,MP,159,0,2,0
2020-06-10,NY,"172,038",249,"8,416",25
2020-12-06,KS,"168,295",-91,"1,786",0
2022-07-15,AK,"266,699",0,"1,275",0
2022-09-20,NYC,"2,856,045","2,561","41,841",16
2021-10-18,TX,"4,165,022","2,252","67,847",35
2022-07-06,NM,"568,434",618,"7,957",7
2020-05-13,KS,"7,468",352,164,6
2022-03-13,KS,"768,725",0,"8,006",0
2022-06-27,AS,"6,414",0,31,0
2020-04-17,MS,"5,228",216,362,18
2022-01-29,AS,18,0,0,0
2022-01-13,CO,"1,154,908","18,188","10,582",30
2021-04-08,PR,"114,565","1,415","2,136",4
2020-03-27,MP,0,0,0,0
2020-06-02,PA,"76,950",606,"5,742",75
2020-06-10,CO,"28,834",133,"1,573",20
2022-06-05,UT,"954,707",0,"4,781",0
2022-09-09,NY,"3,181,137","2,452","28,911",7
2020-05-13,HI,626,0,17,0
2020-11-30,MS,"158,852","2,365","4,405",45
2020-11-23,OH,"363,304","11,885","6,020",24
2022-09-24,MS,"925,596",0,"12,879",0
2021-09-03,PW,4,0,0,0
2021-11-10,FL,"3,688,532","2,576","61,769",35
2021-02-03,MS,"281,215","1,033","6,747",17
2020-06-12,MS,"21,917",502,"1,148",7
2022-08-18,WV,"571,993",918,"7,230",7
2020-12-08,WA,"191,291","5,524","2,967",26
2022-07-12,TN,"2,151,506","3,338","26,792",12
2022-04-18,RMI,14,0,0,0
2021-12-18,WV,"313,890","1,198","5,164",0
2020-05-12,PW,0,0,0,0
2020-04-26,NYC,"166,375","2,592","17,290",371
2022-05-25,OH,"2,743,577",0,"38,590",0
2022-06-08,HI,"283,574","7,943","1,453",8
2022-03-02,MS,"790,616",448,"12,115",15
2020-05-14,WA,"17,791",242,983,8
2020-04-17,RMI,0,0,0,0
2021-10-08,SD,"147,820",351,"2,171",1
2021-07-01,GA,"1,135,093",520,"21,428",5
2022-02-08,AK,"220,388",0,"1,060",0
2022-06-10,IN,"1,747,486","2,366","23,778",8
2022-10-11,KS,"880,197",0,"9,573",0
2020-05-26,PR,"1,241",9,119,2
2022-03-07,TX,"6,573,567","3,227","84,418",9
2022-01-12,CO,"1,136,720","15,066","10,552",24
2022-03-20,WV,"496,409",0,"6,646",0
2022-06-16,AL,"1,334,718","1,829","19,773",3
2022-08-07,TX,"7,508,886",0,"87,873",0
2022-06-22,NY,"2,983,143","1,998","28,167",28
2020-05-26,IN,"32,078",363,"1,992",20
2020-10-24,NM,"41,040",872,910,5
2021-08-11,MS,"376,124","4,412","7,890",20
2020-03-14,UT,6,0,0,0
2021-02-05,AL,"469,413","1,991","9,868",51
2020-11-21,TN,"328,849","4,013","4,202",74
2020-03-04,IN,0,0,0,0
2021-03-15,GU,"7,773",0,134,0
2020-09-01,UT,"53,150",358,408,0
2021-03-19,MP,157,0,2,0
2020-03-11,IA,14,1,0,0
2021-07-11,NM,"206,450",99,"4,351",0
2020-12-04,WV,"52,172","1,147",799,10
2020-04-12,PW,0,0,0,0
2020-05-22,NYC,"200,219","1,082","21,648",85
2021-04-25,AS,0,0,0,0
2022-08-20,AR,"922,679",883,"11,861",10
2021-04-22,OH,"1,060,119","1,724","19,033",0
2021-12-09,IN,"1,145,633","5,482","17,954",45
2021-10-30,ND,"148,091",0,"1,762",0
2022-06-08,FL,"6,259,595","12,163","75,298",52
2022-04-22,WA,"1,483,050","2,279","12,657",-3
2022-01-27,OK,"953,116","8,655","12,044",0
2022-07-18,RMI,49,0,0,0
2020-08-16,AK,"4,265",102,47,1
2020-10-17,MA,"142,930",584,"9,761",20
2021-01-24,PA,"811,646","3,826","20,609",83
2021-09-25,PW,7,0,0,0
2020-06-28,TX,"148,723","5,357","3,079",92
2022-09-26,HI,"334,620",0,"1,667",0
2020-10-01,AR,"84,821","1,124","1,384",15
2022-08-01,OH,"2,948,242",0,"39,035",0
2021-05-29,MS,"317,955",82,"7,411",2
2021-07-17,WV,"165,013",80,"2,919",0
2022-03-11,HI,"231,844",0,"1,342",0
2020-12-19,MS,"197,211","1,972","5,116",32
2022-07-24,SD,"248,788",0,"2,947",0
2021-06-26,AR,"347,575",321,"5,894",1
2021-05-17,PR,"138,161",24,"2,438",9
2022-03-17,PR,"476,859",0,"4,153",0
2020-08-25,AK,"4,865",33,50,0
2022-07-10,TN,"2,146,736","1,920","26,772",0
2021-01-16,GU,"7,474",0,125,0
2022-09-08,NM,"613,588",311,"8,479",4
2021-10-27,AL,"826,397","2,086","16,109",11
2022-04-20,NYC,"2,351,989","2,452","40,168",8
2022-10-08,FL,"7,131,789",919,"81,967",23
2021-02-10,CO,"418,731","1,195","5,770",24
2022-06-24,GA,"2,626,597",0,"38,447",0
2020-06-16,GA,"58,590",870,"2,529",35
2022-02-20,MS,"785,528",0,"11,836",0
2021-01-03,PW,0,0,0,0
2021-06-03,IN,"745,690","1,216","13,641",21
2020-11-02,TN,"259,719","2,469","3,353",0
2021-08-20,MP,221,0,2,0
2022-08-17,HI,"327,175","2,656","1,607",13
2022-06-26,PW,"5,201",0,6,0
2022-09-01,ND,"264,750",0,"2,348",0
2021-06-02,FL,"2,290,195","1,867","37,234",31
2022-09-10,MP,"13,147",0,40,0
2021-08-04,IN,"777,417","1,731","14,031",14
2022-02-26,AR,"818,931",810,"10,465",40
2022-09-25,PW,"5,460",0,6,0
2021-04-29,UT,"396,985",463,"2,197",7
2020-03-26,CO,"1,416",313,24,5
2020-07-29,FL,"452,517","9,737","8,468",226
2022-07-05,AK,"261,987",0,"1,252",0
2022-03-24,OH,"2,669,698","3,668","37,793",185
2020-08-24,MP,54,0,2,0
2021-08-19,NM,"222,927",967,"4,461",4
2022-01-06,IA,"596,296",0,"8,019",0
2020-02-14,IA,0,0,0,0
2020-02-10,GU,0,0,0,0
2020-06-09,RMI,0,0,0,0
2021-04-24,NYC,"920,926","1,790","32,397",42
2021-01-02,OK,"331,382","2,356","4,684",65
2020-07-25,CO,"44,626",803,"1,794",4
2020-09-08,SD,"15,403",103,173,0
2022-06-19,UT,"968,731",0,"4,806",0
2022-02-09,HI,"222,974",470,"1,221",7
2022-07-22,NY,"3,063,057","3,331","28,430",10
2021-11-22,PW,10,0,0,0
2020-09-09,MA,"123,143",181,"9,177",12
2022-06-17,MS,"820,659","1,156","12,492",3
2020-09-03,CO,"59,424",311,"1,955",3
2022-05-14,AL,"1,304,671",266,"19,689",1
2020-04-13,UT,"2,392",54,18,0
2020-09-26,PA,"161,491",941,"8,103",22
2022-01-04,SD,"183,030","3,047","2,498",4
2020-10-19,AS,0,0,0,0
2020-05-13,SD,"3,732",69,39,0
2021-09-19,ND,"125,797",100,"1,586",0
2021-04-24,NY,"1,107,238","2,292","19,298",10
2021-09-15,WV,"214,984","1,805","3,296",35
2022-04-03,PR,"482,185",576,"4,170",0
2022-10-02,IN,"1,921,993",0,"24,708",0
2020-02-04,UT,0,0,0,0
2022-06-24,GU,"51,234",0,371,0
2021-10-27,MA,"848,947","1,435","18,970",14
2020-05-22,PR,"1,207",21,115,1
2021-09-27,RMI,4,0,0,0
2021-04-13,NY,"1,074,867","2,718","19,074",19
2020-09-16,PW,0,0,0,0
2021-03-29,TN,"801,649",814,"11,866",14
2022-09-19,PR,"947,672",0,"5,074",0
2020-02-10,MS,0,0,0,0
2022-04-05,WA,"1,459,103",716,"12,527",12
2020-11-01,AK,"15,757",359,116,0
2020-01-31,NYC,0,0,0,0
2021-09-26,MP,266,0,2,0
2021-04-28,HI,"32,465",68,479,3
2020-10-17,PW,0,0,0,0
2020-07-15,AL,"59,954","1,910","1,698",29
2022-04-29,OK,"1,040,982",566,"14,271",0
2020-11-10,MA,"174,881","2,154","10,250",25
2021-04-13,RMI,4,0,0,0
2022-09-14,RMI,"15,180",3,17,0
2022-07-03,NY,"3,010,074","2,197","28,254",0
2022-04-01,AR,"833,029",107,"11,237",7
2022-01-21,IA,"682,363","12,658","8,317",0
2020-05-12,OH,"25,250",473,"1,436",79
2022-01-02,AK,"151,583",0,947,0
2021-10-04,MA,"816,950","1,119","18,659",4
2020-05-06,AL,"8,750",248,491,11
2021-10-20,NYC,"1,113,102","1,136","34,489",10
2022-07-29,GA,"2,750,915",0,"39,050",0
2020-06-10,MP,30,2,2,0
2021-07-30,MA,"719,780",931,"18,082",3
2020-05-14,FL,"42,657",888,"2,040",42
2020-10-18,NY,"229,929",778,"9,145",3
2021-09-19,MP,263,5,2,0
2022-09-02,WA,"1,787,122","1,256","14,066",7
2022-06-17,GU,"50,608",0,370,0
2022-07-23,ND,"255,476",0,"2,304",0
2021-01-14,OK,"371,475","2,945","5,384",61
2022-05-20,PW,"4,967",31,6,0
2020-02-11,PA,0,0,0,0
2021-08-01,MA,"721,182",701,"18,082",0
2021-06-03,NM,"203,330",108,"4,270",5
2022-06-01,NM,"536,571",554,"7,797",6
2022-09-13,HI,"332,278",0,"1,643",0
2021-09-24,MS,"483,493",591,"9,433",8
2021-01-09,SD,"102,901",321,"1,570",14
2021-09-22,NM,"247,353",714,"4,718",19
2022-03-23,CO,"1,416,321",401,"11,942",9
2022-04-29,NM,"522,329",235,"7,499",15
2020-12-04,IA,"240,321",634,"2,605",2
2021-07-19,HI,"37,839",122,520,0
2021-05-26,ND,"109,820",40,"1,510",1
2020-10-17,PR,"30,209",405,755,0
2020-02-04,SD,0,0,0,0
2020-06-02,WV,"2,056",28,78,2
2020-07-28,NYC,"227,565",157,"23,241",8
2022-08-17,PA,"3,147,474","3,390","46,494",20
2020-02-03,OK,0,0,0,0
2021-08-22,WV,"179,189",828,"3,012",2
2021-01-06,MP,125,0,2,0
2021-02-13,OH,"937,541","2,799","16,340",0
2022-06-11,PR,"712,518","2,897","4,435",6
2022-09-02,GU,"58,035",0,390,0
2020-10-13,WA,"96,319",466,"2,211",21
2021-02-11,RMI,4,0,0,0
2022-03-22,MA,"1,688,534",814,"20,056",15
2021-12-05,OK,"672,227",0,"11,272",0
2020-04-08,AR,"1,071",78,18,0
2021-06-18,NY,"1,155,881",236,"19,889",0
2022-07-14,WV,"542,092","1,030","7,099",0
2020-12-12,PA,"490,141","11,288","12,436",201
2021-12-24,WV,"319,035",0,"5,251",0
2022-08-06,SD,"251,860",0,"2,963",0
2020-09-13,IN,"105,804","1,243","3,419",1
2021-09-13,GA,"1,500,176","5,302","23,900",55
2021-11-27,SD,"164,292",0,"2,320",0
2021-03-29,HI,"29,608",80,459,0
2020-12-03,OK,"232,165","3,286","3,112",55
2022-04-22,PW,"4,396",0,6,0
2020-09-30,IN,"120,019",953,"3,623",24
2020-03-06,PA,0,0,0,0
2022-09-29,AL,"1,522,898",762,"20,497",1
2021-05-08,FL,"2,229,969","3,180","36,144",53
2020-03-24,MS,"1,307",138,93,7
2020-05-14,IN,"26,053",580,"1,636",26
2021-05-05,MA,"693,608","1,019","17,645",6
2022-02-26,TN,"2,002,387","1,662","24,483",14
2022-02-02,NYC,"2,244,669","3,471","38,680",107
2020-04-22,CO,"11,065",464,507,22
2020-08-04,CO,"49,619",531,"1,849",5
2021-10-02,TN,"1,232,726","3,441","15,259",54
2022-03-19,AL,"1,290,153",92,"19,484",10
2021-02-18,IN,"653,011",769,"12,245",31
2022-01-21,CO,"1,272,897","14,384","10,799",31
2020-12-19,IA,"266,236","1,478","3,533",82
2022-06-13,SD,"241,326",0,"2,928",0
2020-12-25,AS,3,0,0,0
2020-08-29,WV,"9,967",143,212,10
2021-03-07,GA,"1,023,487","1,709","17,906",1
2022-06-05,GU,"49,473",149,365,1
2020-10-02,KS,"61,111","1,362",698,20
2021-09-27,AS,1,0,0,0
2020-07-15,KS,"20,933",875,299,11
2021-09-26,FL,"3,571,000","3,763","58,003",162
2021-05-30,NM,"203,039",109,"4,259",0
2021-12-30,RMI,4,0,0,0
2022-10-01,AS,"8,247",0,34,0
2021-09-22,WV,"227,506","1,734","3,467",26
2022-01-05,RMI,7,3,0,0
2022-10-10,CO,"1,660,500",326,"13,339",6
2021-12-17,GU,"19,369",3,270,0
2021-09-02,IA,"409,983","1,593","6,307",0
2022-06-05,WA,"1,596,957","2,393","12,968",0
2021-09-25,MA,"804,280","1,451","18,545",4
2020-10-16,PA,"185,253","1,609","8,457",25
2020-09-13,IA,"74,506",809,"1,218",1
2020-08-10,ND,"7,885",172,118,5
2022-03-28,PA,"2,779,328",279,"44,211",2
2020-12-20,KS,"200,426",0,"2,341",0
2021-07-07,MS,"323,641",479,"7,522",8
2021-11-19,OH,"1,633,480","6,429","26,063",250
2022-05-08,TN,"2,033,831",558,"26,209",0
2022-01-22,NY,"2,481,526","14,221","25,268",89
2021-06-04,PA,"1,210,609",734,"27,325",30
2021-03-11,RMI,4,0,0,0
2022-06-10,ND,"246,544",0,"2,285",0
2020-12-11,HI,"18,665",79,267,1
2020-04-07,TX,"8,261",988,264,16
2020-09-26,NY,"212,449",576,"9,024",2
2020-08-04,AK,"3,393",60,37,1
2022-06-08,NY,"2,953,767","2,785","28,053",11
2020-12-30,UT,"271,940","2,614","1,256",21
2020-08-09,OH,"100,848",879,"3,669",1
2020-05-08,GU,151,0,5,0
2021-10-20,OH,"1,507,676","4,574","23,616",0
2021-01-07,AL,"390,538","5,051","7,753",79
2021-09-16,CO,"649,658","2,216","7,349",3
2021-06-24,TN,"863,734",230,"12,543",4
2022-02-26,MP,"9,595",61,30,1
2021-05-24,OK,"452,481",39,"7,291",0
2021-01-17,TX,"2,113,962","16,402","36,894",331
2020-10-27,KS,"78,676",0,976,0
2021-10-30,NYC,"1,121,595",0,"34,568",0
2020-07-10,HI,"1,177",41,19,0
2020-10-02,IA,"91,025","1,016","1,372",12
2021-04-06,WA,"369,793",715,"5,299",14
2022-10-03,NYC,"2,882,724","1,411","42,003",14
2020-05-28,SD,"4,793",83,54,0
2021-01-05,RMI,4,0,0,0
2020-07-05,OH,"57,151",968,"2,911",4
2020-09-01,IA,"65,448",625,"1,122",6
